nbrs_id,company_type,company_name,phone,address,keyword
241524,PT,Abo Madalex Indonesia,2157946551,"KOMPLEK BUSINESS PARK KEBON JERUK BLOK E2/11, JALAN RAYA MERUYA ILIR NO. 88, Jakarta Barat, DKI Jakarta",abo
1471017,PT,Soelthan Abo Kurir,85391029195,"Jl. Merdeka Barat Gang Sudiro, Kabupaten Sekadau, Kalimantan Barat",abo
1551681,PT,Abo Bara Samudera,8128200813,"JL. KRAKATAU NO. 3 BLOK H5, Kota Bogor, Jawa Barat",abo
1230501,PT,Lentera Abi Jaya,81292704233,"JLN BEDAHAN NOMOR.7, Kabupaten Bogor, Jawa Barat",abi
1232105,PT,Abi Jaya Bersama,81288334735,"Jl Tambolasi Oleo, Kabupaten Konawe Selatan, Sulawesi Tenggara",abi
1237687,PT,Octarez Abi Jaya,89621285004,"JALAN LETKOL ISTIQLAH, NOMOR: 66-A, Kabupaten Banyuwangi, Jawa Timur",abi
1237762,PT,Abi Rizky Anugerah,81294476168,"RUKO BAHAN BANGUNAN BLOK F2 NO. 25 JL. MANGGA DUA RAYA, Jakarta Pusat, DKI Jakarta",abi
1240176,PT,Gentala Abi Praya,81385600586,"DUSUN PASIRANGIN, Kabupaten Bogor, Jawa Barat",abi
1241695,PT,Abi Mitra Dinamika,88801265338,"JALAN KRAMAT BARU NOMOR 2A, Jakarta Pusat, DKI Jakarta",abi
1248681,PT,Abi Duta Indonesia,82300123469,"Perum Bumi Bertuah Blok C, Kota Pekanbaru, Riau",abi
1257185,PT,Dua Putri Abi Manyu,82213048934,"Jl. Tata Sukarta Gang Amiran Kp. Tegal Gede Kamurang, Kabupaten Bekasi, Jawa Barat",abi
1269730,PT,Jaya Abi Samudra,81802505858,"JALAN BLANAK, Kota Tegal, Jawa Tengah",abi
1281042,PT,Abi Rekayasa Engineering,81908046369,"Jl. Raya Pilar Sukatani No. 57, Kabupaten Bekasi, Jawa Barat",abi
1281105,PT,Aisyiah Abi Putra,81252700026,"JL. RAYA TANAH MERAH NO.18A, Kabupaten Bangkalan, Jawa Timur",abi
503420,PT,Abr Indonesia,,"JL., DKI Jakarta",abr
1301243,PT,Abi Nimal Engineering Indonesia,81371067606,"KOMPLEK TUNAS REGENCY BLOK D9 NO. 2, Kota Batam, Kepulauan Riau",abi
966504,PT,Abr Bintan Investments,6591889551,"KP Teluk DLM, Kabupaten Bintan, Kepulauan Riau",abr
2504221,PT,Abr Group International,8131070750,"Plaza Simatupang Lantai 6 Unit 3, Jalan TB Simatupang KAV.IS Nomor 01, Jakarta Selatan, DKI Jakarta",abr
1304013,PT,Laksana Abi Satya,82246666156,"Palem Ganda Asri 2 Blok A Nomor 12 Cluster DD, Kota Tangerang, Banten",abi
2521609,PT,Abr Farm Group,81222019944,"KP. GALUMPIT, Kabupaten Bandung, Jawa Barat",abr
2584050,PT,Abr Mitra Tepat,88293481276,"Jalan Terminal Siantan Nomor A15, Kota Pontianak, Kalimantan Barat",abr
1338572,PT,Abi Atiyan Wisata,0,"JL.SOEKARNO HATTA PULAI ANAK AIR, Kota Bukittinggi, Sumatera Barat",abi
1356091,PT,Mohiyas Abi Sha,85781962010,"Gang Mekar, Kabupaten Bogor, Jawa Barat",abi
1398876,PT,Abi Baraya Alam Nusantara,82119053235,"Jl. Bangbayang Timur No.12/157c, Kota Bandung, Jawa Barat",abi
1405236,PT,Abi Eyza Khanza,85276900410,"Dusun II Sumber Mulyo, Kabupaten Labuhanbatu Utara, Sumatera Utara",abi
1462305,PT,Abi Bersaudara Indonesia,81346221756,"jalan brigjen h.hasan basri nomor 184, Kota Banjarmasin, Kalimantan Selatan",abi
1463305,PT,Anak Abi Indonesia,81346221756,"jalan pelita timur, Kabupaten Kotawaringin Timur, Kalimantan Tengah",abi
1543797,PT,Abi Tour And Travel,81371254977,"Jalan Arifin Ahmad No. 58, Kota Pekanbaru, Riau",abi
1782453,PT,Abt Indonesia International,61738914100,"Satrio Tower Lantai 26 Unit C dan D, Jakarta Selatan, DKI Jakarta",abt
3105,PT,Abs Indoclass Pratama,,"JLGATOT SUBROTO KAV 71-73, SETIABUDI JAK-SEL., Jakarta Selatan, DKI Jakarta",abs
20606,PT,Abs Raya Rubber Works,,"JL. ORDE BARU KM 12,5, DS MULIOREJO, KEC SUNGGAL, Kabupaten Deli Serdang, Sumatera Utara",abs
25394,PT,Abs Industri Indonesia,,"GD. ALUN GRAHA SUITE 006, JL PROF SOEPOMO SH NO. 233, TEBET, Jakarta Selatan, DKI Jakarta",abs
172325,PT,Abs Utama,,"BAKRIE TOWER LT. 38, RASUNA EPICENTRUM, JL. H. R. RASUNA SAID, Jakarta Selatan, DKI Jakarta",abs
408213,PT,Abs Moderen,,"JL. NAMBANGAN 59-A, Kota Surabaya, Jawa Timur",abs
496729,PT,Abs Sakti Industri,,"JL., DKI Jakarta",abs
1069931,PT,Abs Global Indonesia,2150645090,"Sona Topas Tower, Lantai 8, Unit 8-06, Jalan Jenderal Sudirman Kaveling 26, Jakarta Selatan, DKI Jakarta",abs
1089925,PT,Abs Jaya Abadi,2172794092,"Jalan Delman Utama 1 nomor 10, Jakarta Selatan, DKI Jakarta",abs
1613317,PT,Abu Abu Consulting,81237838223,"Jalan Sunset Road No 9A, Basangkasa, Kabupaten Badung, Bali",abu
1096753,PT,Mda Abs Kuningan,2129855777,"Gedung MD PLACE Tower I Lt. Mezzanine
Jl. Setiabudi Selatan No.7, Jakarta Selatan, DKI Jakarta",abs
20671,PT,Abu Suud,,"JL.H.SAMAYA,GN TANJUNG,RT/RW:007/002,RKS BITUNG BARAT, Kabupaten Lebak, Banten",abu
1184431,PT,Abs Consultant Indonesia,81382419792,"JALAN PALATEHAN NOMOR 2, Jakarta Selatan, DKI Jakarta",abs
699338,PT,Karya Abu Fadhil,,"JL SULTAN ADAM KOMPLEKS PONDOK KELAPA 2 NOMOR 63C, Kota Banjarmasin, Kalimantan Selatan",abu
754708,PT,Abu Ali International,,"PUNCAK SANTIKA, Kabupaten Cianjur, Jawa Barat",abu
1266906,PT,Abs Health Consulting,81916057126,"Jl. Penestanan Kelod, Kabupaten Gianyar, Bali",abs
780939,PT,Abu Bakar Avulotion,85326636885,"Jalan Raya Karangdawa - Margasari, Kabupaten Tegal, Jawa Tengah",abu
1286478,PT,Abs Multi Usaha,82122446991,"Gedung Arva Lt. 3 Jl. RP Soeroso no. 40BC, Jakarta Pusat, DKI Jakarta",abs
781934,PT,Abu Mekkah Tour Dan Travel,85216080263,"Jalan Cut Nyak Dhien nomor 650-651, Emperom, Simpang Dodik, Kota Banda Aceh, Aceh",abu
1286500,PT,Abs Sukses Makmur,82122446991,"Gedung Arva Lt. 3 Jl. RP Soeroso no. 40BC, Jakarta Pusat, DKI Jakarta",abs
798526,PT,Abu Nur Abadi,,"JALAN SULTAN BOTUTIHE KOTA GORONTALO, Kota Gorontalo, Gorontalo",abu
1306832,PT,Abs Noval Putra Banyuwangi,85228541442,"DUSUN RESOMULYO, Kabupaten Banyuwangi, Jawa Timur",abs
808085,PT,Tabarak Abu Zubair,81361599638,"Jalan Teuku Hasan Dek Jambotape, Kota Banda Aceh, Aceh",abu
1308827,PT,Abs Multi Teknindo,81219915972,"Jalan Sedap Malam III Nomor 139, Kota Tangerang, Banten",abs
822485,PT,Abu Walad Wisata,811513306,"JALAN GATOT SUBROTO NOMOR 10 D, Kota Banjarmasin, Kalimantan Selatan",abu
1439195,PT,Abs Housing Maju,85810270987,"JL Perjuangan no 7, Jakarta Barat, DKI Jakarta",abs
847142,PT,Abu Ghazaleh Intellectual Property Consulting And Training,216542294,"The Mansion Bougenville Fontana BF 27H2, Jalan Trembesi Blok D4, Kota Tua, Kelurahan Pademangan Timur, Pademangan, Jakarta Utara. 14410, Jakarta Utara, DKI Jakarta",abu
1680769,PT,Abs And Niki Consulting,6596589037,"Promenade Shop S11, Jl.Kayu Tulang No.82, Kabupaten Badung, Bali",abs
1006487,PT,Abu Bakar Lombok,81997666236,"JALAN TGH ZAINUDDIN ABDUL MAJID NOMOR 29, Kabupaten Lombok Timur, Nusa Tenggara Barat",abu
1954977,PT,Mda Abs Tamora,8181722630,"Jalan Pantai Berawa Nomor 99, Kabupaten Badung, Bali",abs
1033462,PT,Samara Abu Putra,85941236002,"Dusun Nangka, Kabupaten Situbondo, Jawa Timur",abu
2004652,PT,Abs Jaya Grup,82376025900,"Gang MASJID AL-AZHAR., Kabupaten Rejang Lebong, Bengkulu",abs
1070733,PT,Abu Khalil Indonesia,81908957352,"Thamrin City Lantai Dasar Blok F12A Nomor 03, Jakarta Pusat, DKI Jakarta",abu
2035148,PT,Abs Pratama Sinergi,81235359259,"Jl. Lidah Kulon No.34, Kota Surabaya, Jawa Timur",abs
1075773,PT,Abu Dolar Valasindo,2129023214,"ITC KUNINGAN LANTAI DASAR BLOK C2 No.7, JL. PROF. DR. SATRIO No.18, Jakarta Selatan, DKI Jakarta",abu
1084576,PT,Abu Sasi Risa,82340147134,"DUSUN RASABOU, Kabupaten Dompu, Nusa Tenggara Barat",abu
1105217,PT,Abu Nawas Abadi,87782319272,"RUKO ACACIA NO. 5-6
JL. RAYA SAWANGAN KP. KEKUPU, Kota Depok, Jawa Barat",abu
1133700,PT,Ari Abu Naim,82230480468,"Dsn Langkapan, Kabupaten Blitar, Jawa Timur",abu
1148097,PT,Abu Salma Springbed,85298105009,"DESA HUTABOHU, Kabupaten Gorontalo, Gorontalo",abu
1198989,PT,Abu Raihan Indonesia,81297714213,"KP. JARAKOSTA, Kabupaten Bekasi, Jawa Barat",abu
1211725,PT,Abu Hindi Alasyi,85262222231,"DUSUN GLEUM, DESA BLANG UYOK, Kabupaten Aceh Timur, Aceh",abu
2088684,PT,Abs Selam Nusantara,82260561857,"JALAN PANTAI SILAYUKTI, Kabupaten Karangasem, Bali",abs
2140916,PT,Abs General Trading,2131927508,"GEDUNG JAYA LT. 5 UNIT A6, JL. M. H. THAMRIN NO. 12, Jakarta Pusat, DKI Jakarta",abs
2150233,PT,Abs Sumber Rejeki,82226669368,"Jalan Soerangganti Nomor 368 Dusun Susukan Kidul, Kabupaten Banyuwangi, Jawa Timur",abs
2280433,PT,Abs Mulia Logistik,81328309628,"Jl. Halmahera No.15A, Pundungputih, Kabupaten Semarang, Jawa Tengah",abs
2423329,PT,Abs Jaya Maksimal,81112010012,"Gedung Wirausaha Lantai 1 Unit 104, Jalan HR Rasuna Said Kav. C-5, Jakarta Selatan, DKI Jakarta",abs
2502249,PT,Abs Lintas Samudra,85390909919,"Jalan Ahmad Yani Baran Tiga Meral, Kabupaten Karimun, Kepulauan Riau",abs
2543161,PT,Abs Karya Mandiri,882006978907,"suwawal, Kabupaten Jepara, Jawa Tengah",abs
818566,PT,Abs Multimedia Indonesia,82260006941,"Vila Ilhami Balaraja, Blok E/3&4, Desa Perahu, Kabupaten Tangerang, Banten",abs
1832509,PT,Abs Jaya Makmur,81274165359,"Jalan Raya Berok, Gang Masjid Al Ansor, Kabupaten Bangka Tengah, Kep. Bangka Belitung",abs
2682689,PT,Abs Jaya Indonesia,82169503335,"KOMPLEK TRIKARSA EKUALITA BLOK N NO. 03, Kota Batam, Kepulauan Riau",abs
1222831,PT,Crathon Abu Perkasa,81350463555,"Perumahan Balikpapan Regency, Jl. Syarifuddin Yoes Ruko Blok W5, No. 16, Kota Balikpapan, Kalimantan Timur",abu
1223643,PT,Abu Yatama Arisal,2180627000,"JL. RAYA PONDOK TIMUR NO. 165 Kp. RAWA SAPI, Kabupaten Bekasi, Jawa Barat",abu
1229731,PT,Abu Atta Travel,811766506,"KOMPLEK RUKO ROYAL PLATINUM II NO.8B-C, JL MELATI KECAMATAN TAMPAN KOTA PEKANBARU RIAU, Kota Pekanbaru, Riau",abu
1232849,PT,Abu Jambari Aquatic,82167305097,"JALAN NASIONAL, Kabupaten Nagan Raya, Aceh",abu
1242942,PT,Abu Sujak Bersinergi,87705422012,"Jl. Glondong-Metes Km. 1, Karangasem Pedes, Kabupaten Bantul, Daerah Istimewa Yogyakarta",abu
1246661,PT,Abu Barkhiya Sani,81584236915,"JALAN TANAH KOJA 2 NOMOR 35, Jakarta Timur, DKI Jakarta",abu
1260105,PT,Abu Wafa Trading International,82177187717,"JALAN LINTAS TIMUR KM 35 LK III, Kabupaten Ogan Ilir, Sumatera Selatan",abu
1268152,PT,Famili Abu Hasan,87765881308,"DUSUN KEBON INDAH, Kabupaten Lombok Barat, Nusa Tenggara Barat",abu
1276392,PT,Abu Bakar Berkah,81328897272,"RUKO IVY PARK A-16, Kota Semarang, Jawa Tengah",abu
1277440,PT,Fortuna Abu Zaid,81263654343,"JALAN UTAMA PASIR PANJANG, Kabupaten Kotawaringin Barat, Kalimantan Tengah",abu
1278892,PT,Abu Zein Batara,81289736734,"JALAN NEGARA MUARA TEWEH - BANJARMASIN, Kabupaten Barito Utara, Kalimantan Tengah",abu
1280018,PT,Abu Amer Trading,2131904292,"Griya Upakara Lt.3A, Jl Cikini IV No.10, Jakarta Pusat, DKI Jakarta",abu
1281874,PT,Abu Bakar Mewah Global,82149912558,"Jalan Perjuangan, Komplek Ruko Mulia Nomor 03, Kabupaten Banjar, Kalimantan Selatan",abu
1304133,PT,Sultan Abu Cahaya,818883018,"Jalan Deplu Raya Nomor 1B, Jakarta Selatan, DKI Jakarta",abu
1316027,PT,Abu Bara Indonesia,82122070040,"JL. PUE BONGO NO. 31, Kota Palu, Sulawesi Tengah",abu
1322997,PT,Abu Nawas Meu Adab,85211479249,"Pasar Samahani, Kabupaten Aceh Besar, Aceh",abu
1374379,PT,Abu Thoriq Tour Dan Travel,87700725423,"JALAN SOEKARNO HATTA (JURUSAN PANCOR-KERUAK), Kabupaten Lombok Timur, Nusa Tenggara Barat",abu
1390103,PT,Berkah Abu Ahmad,81337041114,"ALTIRA BUSINESS PARK D-8, JALAN YOS SUDARSO KAV 85, Jakarta Utara, DKI Jakarta",abu
1392579,PT,Sohail Abu Abddullah,85214055443,"Jalan Suweta, Ubud, Kabupaten Gianyar, Bali",abu
1454297,PT,Abu Dass Trading Indonesia,88973697086,"Lantai 3, Jalan Kyai Haji Mas Mansyur Nomor 56, Jakarta Pusat, DKI Jakarta",abu
1465885,PT,Abx Berjangka Berijalan,8119091971,"GRAHA DMS BANK, JL. KENARI NO. 7, DEMANGAN BARU,, Kabupaten Sleman, Daerah Istimewa Yogyakarta",abx
215500,PT,Aby Persada Technikatama,,"TYTYAN KENCANA BLOK B.3 NO.12A, RT 005, RW 004, KEL. MARGA MULYA, KEC, BEKASI UTARA,, Kota Bekasi, Jawa Barat",aby
383946,PT,Putra Aby,,"JL.SATRIO WIBOWO SELATAN 11, RT 01/04, PURWOSARI,LAWEYAN, Kota Surakarta, Jawa Tengah",aby
1454409,PT,Abu Jaya Aluminium,81286889080,"Kampung Ranca Sedang, Kabupaten Tangerang, Banten",abu
952196,PT,Aby Sejahtera Abadi,,"WANAJAYA, Kabupaten Karawang, Jawa Barat",aby
1473917,PT,Indo Abu Yusuf International Trading,811506161,"Jl. Maulana Hasanudin No. 35, Kota Tangerang, Banten",abu
978345,PT,Aby Karya Mandiri,818795660,"PURI PERTIWI ASRI BLOK A NO. 9, Kabupaten Sukoharjo, Jawa Tengah",aby
1525305,PT,Abu Dodika Group,85395544632,"Perumahan Pone Garden, Kabupaten Gorontalo, Gorontalo",abu
1090395,PT,Berkah Aby Lumintu,81386865754,"Jalan K.H. Wahid Hasyim Ruko Anugerah 2 No. 11, Kota Tangerang Selatan, Banten",aby
1540069,PT,Abu Zaid Mubarok,81266155151,"JL. RAYA PAYAKUMBUH LINTAU, Kabupaten Lima Puluh Kota, Sumatera Barat",abu
1210860,PT,Aby Abbasy Medikal Gas,81282110029,"Perumahan Permata Cibubur Cluster Pheonix Blok K2 Nomor 26, Kabupaten Bogor, Jawa Barat",aby
1576929,PT,Berkah Abu Faya,81218943943,"Jl. Tole Iskandar No. 71 Ruko No. 4, Ruko Sinar Logam, Kota Depok, Jawa Barat",abu
1216311,PT,Aby Bintang Fajar,711570084,"JL. BELIDA RAYA BLOK KK NO.06-2327 PERUM PUSRI, Kota Palembang, Sumatera Selatan",aby
1644673,PT,Abu Ali Real Estate,216540177,"The Mansion Bougenville Fontana (Office Space Unit BF Lt. 10 No. K1) Jl. Trembesi Blok D, Jakarta Utara, DKI Jakarta",abu
1252938,PT,Aby Raya Mandiri,81334040000,"Jl. Perumahan Bukit Dago Blok H1-12, Kabupaten Bogor, Jawa Barat",aby
1671421,PT,Abu Huraira International Trading,83897897834,"Jalan Raya Condet Office Nomor 021, Jakarta Timur, DKI Jakarta",abu
1272434,PT,Aby Apotekku Bersinar,81239338196,"JALAN MERDEKA NOMOR 8, BANJAR DAUH PALA, Kabupaten Tabanan, Bali",aby
1674453,PT,Alfian Abu Perkasa,81355962444,"Jl. Andi Tendriadjeng, Kota Palopo, Sulawesi Selatan",abu
1400420,PT,Aby Karya Usaha,81563965595,"Puri Pertiwi Asri Blok A Nomor 9, Kabupaten Sukoharjo, Jawa Tengah",aby
1692865,PT,Abu Fahad Traders,82199666701,"Jalan Nasional 11 Nomor 95/96, Kabupaten Cianjur, Jawa Barat",abu
1570345,PT,Aby Yashika Bali,6285237398359,"JL. NUANSA BUKIT VIII NO. 19, PERUMAHAN KORI NUANSA JIMBARAN II TAHAP II LINGKUNGAN MENESA, Kabupaten Badung, Bali",aby
1699669,PT,Abu Muhib Haromain Tour Dan Treval,81806975409,"DUSUN KARANG DUAK, Kabupaten Pamekasan, Jawa Timur",abu
1708069,PT,Aby Pangan Global,87886782447,"Ruko Terraz Blok IX-C Nomor 72A, Jl. Galuh Mas Raya, Kabupaten Karawang, Jawa Barat",aby
1825509,PT,Alkawthar Awlad Abu Hamad,85293510705,"TELUK AWUR, Kabupaten Jepara, Jawa Tengah",abu
1930961,PT,Aby Medika Mandiri,8561914942,"GRAHA OE KOMP BNI 46, Jl. Dr Ratna No. 1001 - 1005 (No. Ruko 1006), Kota Bekasi, Jawa Barat",aby
1914305,PT,Abu Maryam Bibi,82117777690,"Jalan Nasional 11 Nomor 95.96, Kabupaten Cianjur, Jawa Barat",abu
2037246,PT,Aby Phil Bali,881037574347,"JL.CEMARA NO.4D SANUR KAUH, DENPASAR SELATAN, DENPASAR 80228 BALI., Kota Denpasar, Bali",aby
1934433,PT,Abu Soe Arraina Nur,85349660808,"Jl. KH. Usman Ibrahim, Blok J, No. 99, Kota Samarinda, Kalimantan Timur",abu
2257473,PT,Berkah Bersama Aby,2175916885,"PONDOK PINANG CENTER BLOK C.34, Jakarta Selatan, DKI Jakarta",aby
1945653,PT,Abu Darojat Sejahtera,82227521929,"PUTAT 008/005 KEYONGAN, NOGOSARI, BOYOLALI, Kabupaten Boyolali, Jawa Tengah",abu
2259101,PT,Aby Saputra Mandiri,81398704052,"JALAN BARU SENTIONG NOMOR 03 KAMPUNG COMRANG, Kabupaten Tangerang, Banten",aby
1981676,PT,Abu Abduh Haramain,82123488073,"Jalan Kota Agung Balimbing Dusun Tulung Gistang, Kabupaten Tanggamus, Lampung",abu
1310915,PT,Aby Jaya Bungku,82188783954,"Jl. Dahlia No. 2, Kabupaten Morowali, Sulawesi Tengah",aby
2003968,PT,Abu Semesta Indah,87712698653,"RUKO TANJUNG MAS RAYA B1/37, Jakarta Selatan, DKI Jakarta",abu
271272,PT,Aby Perkasa Mandiri,,"KEDUNG HALANG SUGIH, Kota Bogor, Jawa Barat",aby
2012160,PT,Abu Nawas Dua,83851777548,"Jalan Raya Omben - Proppo, Dusun Butmanceng, Kabupaten Sampang, Jawa Timur",abu
1241704,PT,Aby Medika Sejahtera,8179402618,"JALAN BUKIT TINGGI NOMOR 18, Kabupaten Badung, Bali",aby
2036368,PT,Abu Skala Indonesia,82144852416,"18 Office Park Building, 21th Floor Unit C
Jl. TB Simatupang No.18, Jakarta Selatan, DKI Jakarta",abu
2583310,PT,Putra Aby Mandiri,81367736579,"DUSUN SUKAREJA, Kabupaten Indramayu, Jawa Barat",aby
2103236,PT,Abu Fahad Real Estate,8211110502,"Ciburial Coklat, Kabupaten Bogor, Jawa Barat",abu
2137524,PT,Abu Rayyan Tour,8124240413,"PERUMAHAN ISTIQOMAH MANDAI PERMAI JL. MANGGA BLOK M 16 NO.7, Kabupaten Maros, Sulawesi Selatan",abu
2144424,PT,Abu Bakar International Tour,87773904570,"jalan murai, Kota Metro, Lampung",abu
2215262,PT,Abu Alezz Alhakimi General Trading,85195001220,"MULTI PIRANTI GRAHA JALAN RADIN INTEN II NOMOR 2, ROOM NOMOR G05, Jakarta Timur, DKI Jakarta",abu
2260261,PT,Graha Abu Manshur,8112077177,"Blok Karang Anyar, Kabupaten Cirebon, Jawa Barat",abu
2263621,PT,Abu Dhabi Globalindo,82118856411,"Arcade Business Center PIK, Jalan Pantai Indah Utara 1 Nomor 2, Jakarta Utara, DKI Jakarta",abu
2323869,PT,Abu Sadek Bir Mohammad Investing,85195001220,"MULTI PIRANTI GRAHA JALAN RADIN INTEN II NOMOR 2, Jakarta Timur, DKI Jakarta",abu
2344145,PT,Cahaya Abu Indonesia,81808136443,"JL. PRUMPUNG TENGAH NO. 10, Jakarta Timur, DKI Jakarta",abu
2351273,PT,Abu Noer Internasional,85190444711,"BTN Citra Graha Permai Lawae Lorong 1 Nomor 3, Kabupaten Barru, Sulawesi Selatan",abu
287259,PT,Aca Pacific,2125981100,"Satrio Tower Lantai 19 Unit 10, Jl. Prof. DR. Satrio Kav. C4, Jakarta Selatan, DKI Jakarta",aca
2367469,PT,Abu Ghaith Alshuaibi Trading,2122623243,"Mangga Dua Square Lantai 1 Blok A 33, Jalan Gunung Sahari Nomor 1, Jakarta Utara, DKI Jakarta",abu
454009,PT,Putra Aca Sejahtera,81383501319,"JL. HAJI TEN RAYA, Jakarta Timur, DKI Jakarta",aca
2440329,PT,Abu Taher Abdu Salam And Abul Kashem Abdul Salam Group,85195001220,"MULTI PIRANTI GRAHA JALAN RADIN INTEN II NOMOR 2, Jakarta Timur, DKI Jakarta",abu
655937,PT,Aca Bin Sala Bin,361738373,"JL. PETITENGET NO. 17 D, Kabupaten Badung, Bali",aca
2461933,PT,Abu Nahdi Berkah,8159888879,"JALAN HANOMAN 2 BLOK K1 NO.26, Kota Tangerang, Banten",abu
1056925,PT,Sinar Aca Cemerlang,85343989156,"DESA MINTI MAKMUR, Kabupaten Donggala, Sulawesi Tengah",aca
1270859,PT,Haris Aca Mandiri,85256649933,"Cluster Akasia Tallasa City Blok D3/18, Kota Makassar, Sulawesi Selatan",aca
2478557,PT,Mohammed Zakir Alam Abu Sedeq And Brothers,85195001220,"MULTI PIRANTI GRAHA JALAN RADIN INTEN II NOMOR 2, Jakarta Timur, DKI Jakarta",abu
1272338,PT,Aca Indonesia Sejahtera,817862440,"Jl Melati No 30 E, Jakarta Selatan, DKI Jakarta",aca
1091860,PT,Abu Besi Indonesia,81297330956,"Kp.Bunder Nomor 26, Kabupaten Tangerang, Banten",abu
1669233,PT,Aca Putra Group,81267777001,"JALAN HANG LEKIR KM. 10, Kota Tanjung Pinang, Kepulauan Riau",aca
1118362,PT,Zaabi Khalaf Saif Abu,2917519062,"Jl. Sukamaju I, Kabupaten Bogor, Jawa Barat",abu
1761393,PT,Aca Eco Retreats,87759981708,"Jalan Tukad Pingai Nomor 8B, Kabupaten Badung, Bali",aca
1938069,PT,Aca Madinah Trans,82240298602,"Kavling Pesona Blok F Nomor 6, Kota Depok, Jawa Barat",aca
1274276,PT,Abu Salem Alzeyoudi,857754666666,"Jl Cibural Coklat, Kabupaten Bogor, Jawa Barat",abu
2375885,PT,Aca Dila Sejahtera,82211617704,"Jalan Barau Barau 1 Nomor 22, Kota Jambi, Jambi",aca
2543401,PT,Abu Muhibba Haramain,85129702732,"DUSUN PAYA, Kabupaten Aceh Selatan, Aceh",abu
2458345,PT,Aca Radjawali Palma,82169865293,"DUSUN 3, Kabupaten Penukal Abab Lematang Ilir, Sumatera Selatan",aca
2589310,PT,Abu Nawas Indonesia,881010581331,"Jalan Pepaya 2 Nomor 5, Jakarta Barat, DKI Jakarta",abu
1078514,PT,Aca Pacific Indonesia,85692180074,"JL. SOEKARNO HATTA NO. 18, Kota Balikpapan, Kalimantan Timur",aca
2622929,PT,Aca Harmoni Sinergi,81389038664,"MTH Square, Jalan Letjen M.T Haryono Nomor Kav 10 Ground Floor (GF) A4 A, Jakarta Timur, DKI Jakarta",aca
999764,PT,Rehlah Abu Mahdi Alkaff,87881333801,"Jalan Raya Dewi Sartika Nomor 9, Jakarta Timur, DKI Jakarta",abu
2607076,PT,Abu Rami Ventures,817224822,"Jl. kyai tapa no.1, Jakarta Barat, DKI Jakarta",abu
2632709,PT,Imam Abu Hanifah,81313150105,"Ruko Permata Hijau, Jalan Azalea Raya No.25 Lt 1, Taman Lembah Hijau, Lippo Cikarang, Kabupaten Bekasi, Jawa Barat",abu
2651145,PT,Abu Hassan Trading,89671895466,"Gedung Fancy Mampang, Jl. Mampang Prpt. Raya No.151 Lantai 4 Unit A7, Jakarta Selatan, DKI Jakarta",abu
2642485,PT,Professor Abu Zeid And Family,2157931879,"Gedung STC Senayan Lantai 4 Ruang 31-34 Jl. Asia Afrika Pintu IX, Jakarta Pusat, DKI Jakarta",abu
2689577,PT,Solusi Abu Nawas,87774931034,"Jl. Raya Bungah Sidayu KM 37, Kabupaten Gresik, Jawa Timur",abu
154774,PT,Sinar Jaya Abadi Acc,,"JL. MAPPALA BLOK E23 NO. 2, TIDUNG, RAPPOCINI, Kota Makassar, Sulawesi Selatan",acc
274537,PT,Acc Express,2129032488,"JL.PANTAI INDAH SELATAN RUKO ELANG BOULEVARD BLOK A6, Jakarta Utara, DKI Jakarta",acc
332986,PT,Acc Holidai,2155968385,"ELANG LAUT BOULEVARD PIK JL.PANTAI INDAH SELATAN I BLOK A NO 7, Jakarta Utara, DKI Jakarta",acc
519963,PT,Acc Auto Indonesia,,"Jl., Kota Backlog, Belum Terdaftar *",acc
663163,PT,Sawang Gunung Acc,,"kampung cinangka, Kabupaten Purwakarta, Jawa Barat",acc
755754,PT,Acc Metro Ekspresindo,8119238887,"JL. SUKABUMI NO. 11, Kota Bandung, Jawa Barat",acc
779535,PT,Bagcruiser Acc International,317322921,"KOMPLEK PERGUDANGAN MARGOMULYO PERMAI BLOK B-19, Kota Surabaya, Jawa Timur",acc
817722,PT,Acc Cipta Ekspress,,"JL. LAUTZE RAYA NO. 93, Kota Administrasi Jakarta Pusat, DKI Jakarta",acc
824319,PT,Pabrik Acc Sukses,,"Jalan Wonosari, Perumahan Komplek Griya Tilania Nomor 3A, Kabupaten Bantul, Daerah Istimewa Yogyakarta",acc
947806,PT,Acc Utama Ind,,"Jalan Merdeka Timur No. 17.A, Kota Lhokseumawe, Aceh",acc
1157061,PT,Acc Estates Development,81338822367,"JALAN LINTAS BARAT, Kabupaten Pesisir Barat, Lampung",acc
1190171,PT,Acc Global Sejahtera,8113061993,"Jalan Embong Sawo Nomor 7, Kota Surabaya, Jawa Timur",acc
1257260,PT,Acc Mares Putra,87881030410,"Jalan Ahmad Yani Nomor 174, Kabupaten Garut, Jawa Barat",acc
1290995,PT,Acc Asia Jaya,85526223070,"DESA HARJOSARI LOR, Kabupaten Tegal, Jawa Tengah",acc
1343947,PT,Acc Logistik Kargo,82244430133,"CANDI LEMPUNG BLOK 46 B/12 SURABAYA, Kota Surabaya, Jawa Timur",acc
1372555,PT,Acc Food Bros,811665928,"JALAN TEMBOK AMPANG KUALO NOMOR : 28, Kota Solok, Sumatera Barat",acc
1450993,PT,Acc Marina Kapuk,2129210117,"Ruko Garden House Blok A No.21, Jl. Pantai Indah Kapuk Boulevard, Jakarta Utara, DKI Jakarta",acc
